EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome
EMP1921,45,Engineering,3,5,11034,4,3,No,3.9
EMP1922,27,Sales,1,0,4243,3,3,Yes,4.7
EMP1923,40,Engineering,3,6,11818,4,1,No,11
EMP1924,58,Engineering,4,33,17690,4,3,No,2.5
EMP1925,28,Sales,2,2,7110,3,2,No,7
EMP1926,22,Sales,1,0,4076,4,4,No,4
EMP1927,35,Engineering,2,7,9241,5,1,No,5.5
EMP1928,49,Finance,3,10,11978,5,2,No,11.2
EMP1929,57,Marketing,5,24,16887,1,2,No,11
EMP1930,25,Sales,2,3,6680,4,1,Yes,11.6
EMP1931,42,Marketing,4,15,13435,1,3,Yes,1.6
EMP1932,33,Marketing,2,8,7566,5,3,Yes,4.8
EMP1933,36,HR,1,1,5053,3,2,No,11.1
EMP1934,60,HR,4,12,9992,5,3,Yes,9.4
EMP1935,22,Engineering,1,0,6104,2,3,No,1
EMP1936,40,Sales,1,4,5661,2,2,No,10.7
EMP1937,42,Engineering,1,1,6281,5,3,No,4.9
EMP1938,48,Engineering,4,10,14674,5,2,No,1.6
EMP1939,38,Marketing,1,0,5562,4,2,No,18.7
EMP1940,41,Operations,3,12,9670,3,3,No,2.1
EMP1941,34,Engineering,2,4,8756,2,4,No,7.8
EMP1942,40,Finance,4,17,15421,4,2,No,4.2
EMP1943,34,Operations,2,12,7307,4,3,Yes,6.6
EMP1944,44,Sales,3,6,9812,5,1,Yes,12.3
EMP1945,34,IT,2,7,9466,3,1,No,13.1
EMP1946,41,Sales,4,17,12253,3,4,No,4.2
EMP1947,37,IT,2,6,8509,4,4,No,4.3
EMP1948,49,Sales,3,19,11029,3,1,No,4.9
EMP1949,37,Engineering,1,0,5691,3,4,Yes,14.6
EMP1950,22,Marketing,1,0,5053,3,2,Yes,32.9
EMP1951,50,IT,5,15,17711,4,4,No,5.5
EMP1952,28,Engineering,2,2,9141,3,4,No,7
EMP1953,31,Operations,1,2,5194,5,2,No,3.8
EMP1954,32,Finance,3,10,10887,3,2,Yes,19.5
EMP1955,51,Sales,4,27,14070,1,4,No,8.3
EMP1956,22,HR,1,0,3292,2,2,No,7.8
EMP1957,60,HR,4,32,13601,5,3,No,26.7
EMP1958,48,Engineering,5,20,17823,4,2,Yes,5
EMP1959,40,Operations,3,7,9669,3,3,No,20.8
EMP1960,37,IT,1,0,6447,5,2,No,18.2
EMP1961,40,Finance,2,8,8129,4,3,No,15.1
EMP1962,43,IT,4,18,15146,2,4,No,24.6
EMP1963,44,Sales,3,20,11461,1,4,No,8.1
EMP1964,43,Sales,2,8,7617,5,3,Yes,10.2
EMP1965,38,Operations,3,9,8919,4,2,No,10.8
EMP1966,36,Operations,3,7,8735,3,4,No,6
EMP1967,36,Sales,3,6,9426,5,2,Yes,5.8
EMP1968,36,Engineering,2,10,10904,3,3,Yes,2.9
EMP1969,49,Operations,1,0,3633,4,3,No,24.7
EMP1970,43,Sales,3,19,10847,4,3,No,7.6
EMP1971,22,Engineering,1,0,5100,4,4,No,13.4
EMP1972,44,Finance,2,7,8724,4,2,No,1.9
EMP1973,39,IT,3,11,12910,1,1,No,20.8
EMP1974,37,Operations,4,15,11726,4,4,No,8
EMP1975,34,Operations,1,0,4585,5,3,No,12.9
EMP1976,49,Engineering,3,9,12240,3,3,Yes,5
EMP1977,47,Finance,2,3,7790,4,1,Yes,11.1
EMP1978,30,Sales,2,2,5832,3,3,Yes,6.6
EMP1979,42,IT,3,5,11915,4,3,Yes,8.4
EMP1980,28,HR,2,2,5676,4,2,No,9.2
EMP1981,24,Marketing,1,0,4909,4,2,No,6.3
EMP1982,31,Operations,2,4,5499,4,1,No,14.6
EMP1983,46,Sales,5,17,13926,3,4,No,21.8
EMP1984,47,IT,2,2,8485,2,2,Yes,24.5
EMP1985,43,Engineering,4,21,16520,3,4,No,14.6
EMP1986,45,Engineering,1,1,6954,4,3,Yes,2.9
EMP1987,43,Sales,2,3,6623,3,3,No,13.9
EMP1988,31,Operations,1,1,4296,3,1,No,5.9
EMP1989,42,Operations,2,8,7840,1,1,Yes,1
EMP1990,46,Sales,4,18,13186,2,2,No,4.8
EMP1991,45,Sales,3,9,8746,2,2,Yes,10
EMP1992,49,IT,4,21,16634,5,2,No,9
EMP1993,45,Sales,4,14,11197,4,2,No,4.8
EMP1994,41,Marketing,1,0,5235,2,3,No,15.5
EMP1995,48,Marketing,2,10,8876,3,2,Yes,21.4
EMP1996,37,Operations,3,13,9603,4,3,Yes,1
EMP1997,29,Marketing,3,6,9712,5,2,No,18.1
EMP1998,36,Engineering,3,14,12676,3,2,Yes,16.8
EMP1999,30,IT,2,2,7183,3,3,No,10
EMP2000,31,Sales,2,7,7425,4,3,No,2.3
EMP2001,36,Engineering,1,4,6616,5,1,Yes,7.4
EMP2002,30,Sales,3,7,9902,3,4,No,1
EMP2003,34,IT,1,1,5813,2,3,No,10.1
EMP2004,22,Finance,1,0,5236,3,3,No,4.4
EMP2005,40,Sales,3,6,8743,3,2,Yes,3.4
EMP2006,38,Finance,3,6,10380,3,1,No,13.9
EMP2007,29,Engineering,3,6,11472,5,3,Yes,33.4
EMP2008,44,IT,3,7,10974,5,2,No,10.6
EMP2009,47,Engineering,4,13,15456,3,1,No,14.2
EMP2010,22,Finance,1,0,5699,4,3,Yes,8.3
EMP2011,30,Marketing,1,0,4272,2,3,No,1.8
EMP2012,30,Sales,2,2,6647,4,4,Yes,12.4
EMP2013,28,Operations,2,4,7037,4,2,No,1.8
EMP2014,46,Sales,3,5,9378,3,2,No,12.4
EMP2015,36,Finance,2,2,7480,2,2,No,21.5
EMP2016,35,Operations,1,3,5316,3,4,No,6.1
EMP2017,22,Marketing,1,0,4735,3,3,No,12.8
EMP2018,44,Sales,5,20,14710,4,2,Yes,3.6
EMP2019,25,IT,1,2,5924,4,3,No,5.8
EMP2020,38,Sales,1,2,4198,2,4,Yes,2.2
EMP2021,40,Marketing,2,3,7060,3,3,No,6.3
EMP2022,51,Operations,2,4,7102,5,1,No,13.4
EMP2023,24,IT,1,1,6586,4,1,No,5.4
EMP2024,22,Marketing,1,0,5340,2,2,No,3.5
EMP2025,39,Engineering,3,9,12037,4,3,No,10.4
EMP2026,56,Operations,2,7,7830,5,2,No,13.4
EMP2027,50,Sales,4,11,12044,3,4,No,10.1
EMP2028,40,Sales,2,2,6541,3,3,Yes,7.1
EMP2029,33,IT,3,10,10962,3,2,Yes,3.9
EMP2030,46,Marketing,4,17,13980,5,3,No,10.9
EMP2031,28,Sales,3,6,9620,4,3,No,18.9
EMP2032,42,Marketing,2,7,8264,4,2,No,12.1
EMP2033,43,Sales,1,0,3544,2,3,No,2.9
EMP2034,48,Sales,4,13,11949,5,2,No,2.2
EMP2035,60,Sales,4,22,14288,4,2,Yes,16.5
EMP2036,41,Operations,4,12,10963,5,1,No,15.5
EMP2037,32,Operations,3,8,9741,4,3,Yes,22.5
EMP2038,37,Marketing,4,11,13001,4,1,Yes,2.8
EMP2039,22,Sales,1,0,4523,2,1,No,30.3
EMP2040,31,Finance,1,2,6501,4,3,No,11.5
EMP2041,33,Engineering,1,1,5845,3,2,Yes,14.6
EMP2042,32,HR,1,4,3981,2,1,No,4.2
EMP2043,39,Operations,3,12,8752,4,1,No,3.2
EMP2044,29,HR,3,6,8203,4,2,Yes,11.1
EMP2045,49,Marketing,3,9,10572,3,3,Yes,7
EMP2046,38,IT,1,0,5458,2,1,No,3.9
EMP2047,37,HR,3,12,9609,3,3,No,3.6
EMP2048,34,Marketing,3,5,9794,3,3,No,23.1
EMP2049,39,Marketing,2,8,8614,3,3,Yes,16.8
EMP2050,46,Sales,2,9,7309,4,4,No,10.2
EMP2051,29,Finance,2,6,8509,3,4,No,12.6
EMP2052,31,Finance,3,8,10217,5,3,No,19
EMP2053,34,Sales,3,6,8859,1,1,No,31.1
EMP2054,24,Sales,1,1,4762,3,3,Yes,15.1
EMP2055,29,IT,2,2,8139,4,1,Yes,4.8
EMP2056,33,Marketing,2,6,7869,5,2,No,2.1
EMP2057,46,Sales,3,23,11669,1,3,No,6
EMP2058,40,Engineering,1,1,5882,5,1,No,10.6
EMP2059,39,Marketing,4,13,12817,3,3,No,6.1
EMP2060,46,Sales,2,5,6684,4,2,No,21.8
EMP2061,36,Sales,2,4,6429,5,3,Yes,3.5
EMP2062,41,Operations,1,4,5414,3,3,No,6.5
EMP2063,36,Finance,3,12,10984,4,3,No,2.4
EMP2064,40,Engineering,4,18,16326,5,2,Yes,4.5
EMP2065,32,Sales,1,2,4117,4,2,No,9.2
EMP2066,22,HR,1,0,4755,3,3,No,6
EMP2067,36,Engineering,3,5,11837,5,3,No,6
EMP2068,52,Engineering,4,27,17063,4,2,No,11
EMP2069,47,Engineering,3,25,15021,3,2,No,5.2
EMP2070,47,Sales,3,9,9993,2,4,No,24.5
EMP2071,50,Engineering,5,22,19189,3,4,No,12.1
EMP2072,38,IT,3,13,12626,3,3,Yes,8.1
EMP2073,39,Engineering,3,16,13311,3,3,No,28.7
EMP2074,31,Engineering,1,2,7008,5,3,Yes,14.1
EMP2075,34,Engineering,3,11,12437,5,3,No,2.5
EMP2076,44,HR,1,0,4060,3,1,No,1.4
EMP2077,50,Operations,3,9,9341,3,3,No,10.1
EMP2078,36,Engineering,1,2,6140,4,2,Yes,22.8
EMP2079,33,Operations,2,4,7030,4,2,No,3.5
EMP2080,38,Sales,2,9,8095,2,2,No,1.8
EMP2081,44,Operations,4,15,12912,3,2,No,12.2
EMP2082,23,Sales,1,0,4438,5,3,Yes,6.1
EMP2083,22,Sales,1,0,4799,4,3,No,17.7
EMP2084,32,Sales,2,5,7283,3,3,Yes,15
EMP2085,25,Sales,1,0,4905,4,2,Yes,8.9
EMP2086,32,HR,2,4,6164,4,3,Yes,2.7
EMP2087,36,Engineering,3,10,12532,5,3,No,5.7
EMP2088,33,Finance,2,9,9122,5,3,No,13.1
EMP2089,52,Sales,1,1,5080,3,4,Yes,5.8
EMP2090,41,HR,2,4,5239,1,3,Yes,12.4
EMP2091,41,Engineering,1,0,5880,3,3,Yes,13.7
EMP2092,44,Marketing,2,9,9410,3,1,Yes,13.7
EMP2093,26,Sales,1,4,5870,2,2,Yes,5.9
EMP2094,48,Sales,5,25,15601,5,3,Yes,4.3
EMP2095,37,Engineering,2,8,9896,4,2,No,7.7
EMP2096,44,Operations,5,21,14329,1,1,Yes,10.1
EMP2097,27,Finance,2,2,8315,5,3,No,10.6
EMP2098,22,Sales,1,0,4061,5,1,No,11.8
EMP2099,46,Sales,3,8,8967,5,3,No,20.1
EMP2100,41,Sales,2,2,6274,4,3,Yes,1.4
EMP2101,28,Engineering,2,6,9077,2,3,No,25.8
EMP2102,29,Marketing,2,3,8237,4,3,No,10.5
EMP2103,49,Sales,2,12,7516,2,3,No,7
EMP2104,26,Engineering,2,3,9831,4,2,No,4.6
EMP2105,54,Marketing,4,22,14502,2,3,No,11
EMP2106,28,Engineering,2,4,8416,5,3,Yes,10.9
EMP2107,44,Sales,4,14,11715,5,2,No,5.5
EMP2108,34,HR,3,7,8469,4,3,No,4.7
EMP2109,44,Engineering,2,4,8353,4,3,No,4.2
EMP2110,32,Operations,3,7,8435,5,2,No,10.7
EMP2111,36,Operations,3,12,8791,3,2,No,4.1
EMP2112,38,Sales,1,0,4817,4,4,No,1
EMP2113,27,Sales,1,0,3939,2,1,Yes,14.5
EMP2114,45,Engineering,3,6,10945,5,2,Yes,1.8
EMP2115,32,Engineering,3,5,12282,5,3,No,1
EMP2116,35,IT,2,4,8567,3,4,Yes,10.5
EMP2117,28,Engineering,3,5,11353,4,2,No,10.1
EMP2118,22,Operations,1,0,4435,3,4,No,4.7
EMP2119,36,HR,2,14,7686,1,3,No,5
EMP2120,60,Operations,4,20,11828,3,3,No,3.3
EMP2121,45,Finance,5,16,16394,2,4,No,22.9
EMP2122,37,Finance,2,7,9109,3,4,No,1.8
EMP2123,35,HR,1,1,3667,3,2,Yes,10.3
EMP2124,38,Operations,3,6,8441,4,2,Yes,1.2
EMP2125,43,Engineering,5,21,19583,3,1,Yes,14.5
EMP2126,26,IT,1,1,5801,4,3,No,4.1
EMP2127,49,Marketing,3,17,12166,4,2,No,35.5
EMP2128,45,Engineering,5,18,17795,4,3,Yes,14.3
EMP2129,45,IT,5,19,18022,5,3,Yes,13.8
EMP2130,42,Operations,2,6,7403,4,4,No,27.5
EMP2131,38,Operations,3,7,8324,2,1,No,13.5
EMP2132,44,Engineering,2,12,11158,4,3,No,1.8
EMP2133,43,IT,4,17,15283,3,1,Yes,3.7
EMP2134,34,Finance,3,7,10368,4,3,No,17.7
EMP2135,32,Marketing,4,10,13001,5,1,No,3.8
EMP2136,39,IT,2,8,10112,1,3,Yes,11.9
EMP2137,53,Sales,4,22,12576,1,4,No,2.8
EMP2138,25,Sales,2,3,6970,2,4,No,4
EMP2139,23,Marketing,1,0,4663,5,2,No,5.7
EMP2140,39,Sales,2,7,6839,3,4,No,10.7
EMP2141,38,Finance,4,11,13309,3,3,No,5
EMP2142,39,Sales,1,1,4755,3,3,No,13
EMP2143,40,Sales,4,14,12646,3,1,No,11.8
EMP2144,35,Engineering,2,4,8969,1,3,No,20.9
EMP2145,52,HR,4,23,12460,5,3,No,8.4
EMP2146,22,Sales,1,0,4223,3,3,No,4.5
EMP2147,29,Sales,1,1,4586,5,2,No,3.4
EMP2148,36,Engineering,1,0,5565,5,3,No,8.2
EMP2149,22,Operations,1,0,3294,4,3,No,11.5
EMP2150,36,Operations,3,14,9404,3,2,No,6.7
EMP2151,54,Sales,3,8,9864,4,4,No,15.5
EMP2152,38,HR,1,2,3052,1,1,No,26.4
EMP2153,40,Engineering,4,18,16450,5,2,No,1.4
EMP2154,25,Engineering,1,1,6314,3,2,Yes,8.8
EMP2155,31,IT,2,3,8500,3,3,No,24.9
EMP2156,34,Engineering,3,7,11587,2,4,Yes,3.2
EMP2157,34,Engineering,1,0,6239,5,3,No,3.2
EMP2158,50,Sales,3,23,12249,4,1,No,16.1
EMP2159,43,IT,3,14,12668,4,4,Yes,17
EMP2160,26,HR,2,2,5794,5,2,No,25.7
EMP2161,40,Marketing,2,9,9699,5,2,No,7.7
EMP2162,42,HR,3,11,8893,3,3,No,4.4
EMP2163,49,Engineering,3,27,14030,4,4,No,16
EMP2164,53,Operations,3,5,8473,4,1,No,7
EMP2165,27,Sales,2,4,6605,4,3,No,2.2
EMP2166,29,Finance,2,4,8123,2,2,No,4.2
EMP2167,25,Marketing,1,3,6089,5,3,No,7
EMP2168,35,Sales,3,12,10338,3,2,Yes,8.1
EMP2169,42,Sales,5,16,13218,4,4,No,1
EMP2170,47,Finance,1,0,4635,1,2,No,7.1
EMP2171,37,Engineering,2,4,9070,3,2,No,4.6
EMP2172,34,Engineering,2,11,10536,4,1,No,3.5
EMP2173,39,Sales,5,16,12976,3,3,No,9.2
EMP2174,29,Operations,1,1,4839,3,1,No,6.1
EMP2175,58,Operations,3,10,10293,2,2,No,7.5
EMP2176,22,Operations,1,0,4793,3,2,No,2.4
EMP2177,39,HR,3,11,8453,4,3,No,2.8
EMP2178,58,Marketing,2,12,9121,5,3,No,9.7
EMP2179,38,Sales,3,7,9266,3,4,No,16
EMP2180,36,Sales,1,0,5390,4,4,Yes,50
EMP2181,34,Operations,3,8,9327,5,4,No,15
EMP2182,36,Operations,3,11,8760,4,3,No,8.1
EMP2183,51,Operations,1,1,4643,1,4,No,4.5
EMP2184,22,HR,1,0,3589,5,3,No,9.2
EMP2185,53,Operations,3,13,10029,5,2,No,3.8
EMP2186,23,IT,1,0,5673,3,2,No,7.1
EMP2187,35,Engineering,1,1,6130,2,3,Yes,22.3
EMP2188,33,Sales,1,3,5034,5,4,No,11.7
EMP2189,43,HR,2,11,6974,4,2,No,14.5
EMP2190,22,Sales,1,0,4553,3,4,No,12.5
EMP2191,42,Operations,4,15,11719,4,2,Yes,25.1
EMP2192,58,Engineering,3,9,12009,4,3,Yes,14.7
EMP2193,24,Marketing,1,2,5409,3,2,No,22.1
EMP2194,39,Marketing,2,3,7077,4,3,No,4
EMP2195,31,HR,3,5,7334,3,4,No,28.3
EMP2196,42,Sales,2,4,6882,3,3,No,5.7
EMP2197,38,IT,1,2,6608,3,2,No,17.5
EMP2198,31,Sales,2,9,8142,1,3,No,24.9
EMP2199,42,Operations,3,10,9521,3,3,No,7
EMP2200,56,Operations,4,18,12444,3,4,No,8.6
EMP2201,36,Sales,3,13,10142,2,3,No,7.5
EMP2202,45,IT,5,20,17805,4,3,Yes,30.5
EMP2203,25,HR,1,3,4319,4,4,Yes,2.5
EMP2204,28,Marketing,2,2,7239,4,4,No,4.4
EMP2205,42,Marketing,3,20,11671,3,3,No,12.8
EMP2206,52,HR,1,3,4746,4,4,No,7.5
EMP2207,41,Sales,3,5,8543,2,3,No,10.2
EMP2208,34,Operations,1,0,3275,2,3,No,7.1
EMP2209,37,Marketing,3,5,10279,1,1,No,1
EMP2210,25,Sales,2,2,6855,5,3,Yes,16.9
EMP2211,44,Finance,4,12,13037,4,1,No,4.8
EMP2212,46,Finance,3,21,12726,2,2,Yes,7.2
EMP2213,33,Marketing,3,9,10301,4,3,Yes,11.7
EMP2214,33,Sales,4,10,11398,3,2,No,1.8
EMP2215,40,Engineering,3,5,12602,3,2,Yes,12.6
EMP2216,33,Sales,1,1,4170,5,1,Yes,5
EMP2217,37,HR,1,0,3489,4,3,No,8.5
EMP2218,58,IT,5,30,20215,4,3,No,8.3
EMP2219,35,Sales,1,2,4708,2,4,Yes,4.6
EMP2220,34,Engineering,2,4,9586,2,3,No,3.1
EMP2221,31,Operations,2,3,6197,4,3,No,18.4
EMP2222,45,Sales,4,22,13809,2,3,No,10
EMP2223,36,Sales,2,3,6611,3,4,Yes,7.9
EMP2224,31,Marketing,2,7,7987,4,2,No,8.7
EMP2225,51,Operations,3,6,7941,3,1,Yes,6
EMP2226,52,Operations,3,25,12173,2,3,Yes,3.2
EMP2227,31,Operations,2,8,6703,4,4,Yes,8.4
EMP2228,22,Engineering,1,0,5361,5,3,No,5.9
EMP2229,48,Operations,5,16,14130,2,2,No,1.6
EMP2230,31,Sales,1,4,5429,5,3,Yes,2.3
EMP2231,45,Engineering,3,12,13392,4,4,No,1.9
EMP2232,22,Engineering,1,0,5643,4,3,No,6.4
EMP2233,46,Sales,2,3,7052,4,2,Yes,11.6
EMP2234,25,Engineering,1,1,6850,4,2,Yes,28.9
EMP2235,45,Marketing,4,16,12828,3,4,No,7.6
EMP2236,38,HR,5,16,12963,4,4,No,16.5
EMP2237,28,Engineering,3,5,11323,3,2,Yes,9.8
EMP2238,33,Finance,1,0,5303,3,2,No,8.7
EMP2239,44,Finance,3,7,10539,1,4,Yes,5.2
EMP2240,39,Engineering,1,1,6363,2,4,No,3.2
EMP2241,43,Engineering,4,12,14881,5,3,Yes,8.5
EMP2242,57,Engineering,4,29,17087,2,2,Yes,31.5
EMP2243,22,Sales,1,0,5209,5,2,Yes,12.7
EMP2244,54,Operations,4,21,12415,4,3,No,8.5
EMP2245,39,Sales,4,15,11366,5,3,No,8.9
EMP2246,29,Sales,2,5,6707,4,3,Yes,21.4
EMP2247,24,Sales,1,1,3909,5,2,No,10.3
EMP2248,36,Operations,2,5,6316,3,2,Yes,18.3
EMP2249,47,Sales,4,23,13526,4,1,No,8.7
EMP2250,36,Finance,2,3,8459,3,4,No,7.4
EMP2251,53,Sales,2,2,7022,1,3,No,8.2
EMP2252,23,Operations,1,1,4038,4,3,Yes,16.8
EMP2253,37,IT,1,3,6071,4,4,Yes,28.7
EMP2254,25,HR,1,1,4369,2,3,No,19.1
EMP2255,41,Operations,3,5,8741,4,3,No,20.6
EMP2256,46,Finance,2,4,8229,2,1,No,11.6
EMP2257,33,Operations,3,10,9381,3,2,No,19.3
EMP2258,22,Operations,1,0,3919,3,2,Yes,29.5
EMP2259,39,Sales,3,8,8225,1,3,Yes,2.1
EMP2260,42,HR,2,10,7553,2,3,Yes,13.5
EMP2261,42,IT,2,5,9151,3,3,No,5.1
EMP2262,50,Engineering,5,15,17801,3,4,Yes,11.2
EMP2263,27,IT,2,2,8507,4,1,No,9.7
EMP2264,44,Marketing,2,10,9078,3,3,Yes,33.7
EMP2265,49,HR,4,20,11795,2,2,No,12.4
EMP2266,22,Finance,1,0,4053,2,4,No,16.4
EMP2267,41,Operations,2,14,6964,4,3,Yes,6.6
EMP2268,32,Engineering,3,9,12819,5,3,No,18.1
EMP2269,37,Sales,2,7,7646,5,3,Yes,8.7
EMP2270,41,Finance,3,8,11667,2,2,No,6.7
EMP2271,33,IT,3,7,12233,1,3,Yes,11.8
EMP2272,31,Marketing,2,2,8014,1,4,No,5
EMP2273,38,Sales,2,8,6795,4,1,Yes,16.5
EMP2274,27,Sales,2,3,6649,3,4,No,4
EMP2275,27,IT,1,1,5507,1,2,No,5.8
EMP2276,44,Sales,2,8,7581,2,2,No,16.4
EMP2277,26,Marketing,1,2,4622,5,3,No,10.3
EMP2278,44,Sales,3,14,10221,5,1,Yes,38.4
EMP2279,42,Engineering,4,18,15038,2,3,Yes,11.3
EMP2280,22,Engineering,1,0,5826,2,3,Yes,4.8
EMP2281,31,Sales,1,1,5379,5,2,No,28.2
EMP2282,49,Operations,2,9,6888,3,2,No,4.1
EMP2283,28,Engineering,3,6,11353,5,3,No,23.5
EMP2284,33,Engineering,1,2,6362,3,4,No,3.2
EMP2285,42,HR,5,16,12891,4,3,No,10.5
EMP2286,45,IT,3,19,13446,3,3,Yes,21.1
EMP2287,35,Finance,2,7,8352,5,4,No,4
EMP2288,32,Sales,1,4,4799,4,3,No,6.7
EMP2289,52,Sales,1,1,4684,3,2,No,4.2
EMP2290,55,Marketing,5,16,15891,4,3,No,17.7
EMP2291,47,Operations,3,17,9744,3,4,Yes,4.5
EMP2292,38,Engineering,4,16,15501,3,3,Yes,7.3
EMP2293,29,Sales,1,1,3682,5,4,No,6.6
EMP2294,29,Finance,1,2,5581,3,3,No,1.4
EMP2295,43,Marketing,1,0,5100,4,3,No,11.1
EMP2296,42,Marketing,4,10,12935,5,2,Yes,10
EMP2297,52,Sales,4,24,13106,3,3,No,9.5
EMP2298,44,Sales,2,9,7735,5,3,Yes,31.4
EMP2299,22,Engineering,1,0,6135,3,3,No,8.2
EMP2300,48,Sales,2,4,6003,1,4,No,1.4
EMP2301,28,IT,1,4,5771,2,2,No,5.3
EMP2302,34,Sales,3,7,9401,4,3,No,15.5
EMP2303,40,Marketing,2,11,8680,2,1,No,6.1
EMP2304,57,HR,4,35,14097,5,2,No,7.5
EMP2305,60,Engineering,4,30,17235,5,3,No,3.5
EMP2306,44,Operations,3,22,10135,3,4,No,30.1
EMP2307,36,Finance,3,5,10889,4,4,Yes,8.4
EMP2308,43,IT,3,18,13223,4,3,Yes,2.3
EMP2309,46,Sales,3,8,8329,4,3,Yes,5.8
EMP2310,34,Sales,3,11,9700,3,3,No,5.1
EMP2311,55,Sales,5,25,16340,3,3,No,5.1
EMP2312,40,Engineering,2,14,10799,5,3,No,5.6
EMP2313,42,Engineering,4,15,15002,1,3,Yes,2.6
EMP2314,44,Operations,3,12,9443,3,4,No,8
EMP2315,42,Engineering,4,20,16097,4,3,Yes,2.1
EMP2316,46,IT,4,23,17033,5,2,No,5.1
EMP2317,31,HR,2,6,5937,2,4,No,4.8
EMP2318,32,Marketing,3,8,10849,4,2,No,5.9
EMP2319,26,Engineering,2,3,8253,3,4,Yes,2.4
EMP2320,42,Sales,2,3,6916,4,2,No,15.8
EMP2321,45,Operations,2,10,7702,3,4,No,5.9
EMP2322,42,Sales,2,7,7926,4,3,No,6
EMP2323,54,Operations,4,29,13974,2,3,Yes,2.4
EMP2324,37,Marketing,2,9,7587,4,4,No,5.7
EMP2325,44,Operations,2,6,6780,4,3,No,7.1
EMP2326,27,Finance,2,3,8405,5,4,No,5.8
EMP2327,34,Engineering,2,2,9243,2,3,No,6.8
EMP2328,44,Marketing,2,6,7334,4,1,No,11.9
EMP2329,46,Sales,2,3,6280,3,2,No,12.7
EMP2330,35,HR,4,12,9868,3,3,No,6.1
EMP2331,37,Sales,1,3,4949,3,4,No,8.2
EMP2332,22,Engineering,1,0,6135,3,1,No,6.5
EMP2333,34,Sales,1,0,4677,3,2,No,1.3
EMP2334,46,IT,2,6,8887,4,3,No,9.3
EMP2335,43,HR,4,16,11143,4,3,No,3.5
EMP2336,43,IT,1,3,6197,2,2,No,10.9
EMP2337,38,Sales,4,10,11283,4,4,Yes,9.9
EMP2338,38,Marketing,2,2,6382,3,2,Yes,1
EMP2339,31,Engineering,1,2,5821,5,2,No,7.5
EMP2340,44,Engineering,2,11,10318,3,3,No,5.9
EMP2341,42,Operations,1,0,3977,1,3,No,10.5
EMP2342,42,IT,1,3,5999,3,1,No,17.3
EMP2343,32,Sales,1,0,5133,3,4,No,4.5
EMP2344,22,IT,1,0,6337,1,1,No,20.4
EMP2345,48,Finance,3,13,11484,3,2,No,4.6
EMP2346,33,IT,2,7,9915,5,4,No,6.5
EMP2347,29,Marketing,2,6,7802,4,2,No,6.7
EMP2348,44,IT,4,16,15559,4,4,No,20.1
EMP2349,34,Operations,3,11,9192,3,2,Yes,1.7
EMP2350,48,Sales,5,21,14530,3,1,Yes,7.3
EMP2351,44,Engineering,3,22,14500,3,2,No,2.6
EMP2352,44,Sales,3,13,9598,2,3,No,6.1
EMP2353,24,Marketing,1,1,5071,2,3,No,17
EMP2354,50,Operations,1,3,4648,4,2,No,36.4
EMP2355,40,Operations,4,13,10997,4,3,Yes,12.7
EMP2356,34,Finance,2,2,7320,2,3,No,3.8
EMP2357,39,Engineering,2,12,10453,3,3,Yes,4.4
EMP2358,22,Sales,1,0,4960,2,4,Yes,3
EMP2359,42,Sales,3,17,10732,3,3,No,2.9
EMP2360,27,Finance,2,2,7619,4,4,No,5.8
EMP2361,24,Sales,1,1,5733,1,3,No,5.3
EMP2362,22,Sales,1,0,4384,4,3,No,9.1
EMP2363,49,Engineering,3,8,11875,2,2,Yes,10.4
EMP2364,31,Sales,2,2,5137,3,2,Yes,5.7
EMP2365,53,Sales,3,13,9429,3,3,No,8.7
EMP2366,32,Sales,3,10,10180,3,4,No,12.9
EMP2367,22,IT,1,0,7446,4,2,No,8.1
EMP2368,26,Sales,1,2,5442,5,3,No,4.5
EMP2369,50,Operations,4,18,11419,3,4,Yes,3.5
EMP2370,36,Sales,2,3,6988,4,2,Yes,4.5
EMP2371,32,Operations,3,8,8565,3,3,No,15.1
EMP2372,39,Marketing,4,10,12320,5,2,No,15.9
EMP2373,43,Operations,4,16,10989,5,3,No,5.7
EMP2374,49,Operations,3,27,11869,2,2,No,12.6
EMP2375,52,Marketing,3,26,12265,5,1,No,3.1
EMP2376,34,IT,1,0,4649,4,3,No,14.3
EMP2377,24,Marketing,2,2,7095,5,2,No,8.1
EMP2378,33,Finance,1,2,4520,4,2,No,17.7
EMP2379,40,Engineering,3,13,12345,2,4,No,10.9
EMP2380,28,IT,1,2,6399,4,2,No,23
EMP2381,28,Operations,2,6,7345,4,3,No,2.5
EMP2382,41,Sales,5,18,14718,2,4,No,13.5
EMP2383,37,Marketing,2,2,7184,4,1,Yes,4.3
EMP2384,38,Operations,1,1,4077,4,4,No,3.8
EMP2385,30,Operations,1,0,3736,5,3,No,8.5
EMP2386,35,IT,3,8,12383,4,3,Yes,4.9
EMP2387,28,Sales,3,5,8220,3,3,No,13.6
EMP2388,46,Engineering,3,5,11612,5,3,No,11
EMP2389,48,HR,4,23,12546,4,3,No,1.4
EMP2390,22,Sales,1,0,3507,3,4,Yes,11.9
EMP2391,28,Engineering,1,2,5092,1,3,No,9.2
EMP2392,23,Marketing,1,0,5295,4,2,No,4.9
